username,user_id,role_cd,time_zone,location_cd,country_cd
1902NZareen,203671,ASSOCIATE,America/Toronto,1902,CA
2118asimonetta,1252786,ASSOCIATE,America/Toronto,1937,CA
1545JBryant,190641,ASSOCIATE,America/Toronto,14,CA
1031BWilliams,1467760,ASSOCIATE,America/Toronto,31,CA
0032SRoy,157594,ASSOCIATE,America/Toronto,32,CA
049gabriel,1624126,ASSOCIATE,America/Edmonton,49,CA
0082dshort,118007,ASSOCIATE,America/Moncton,82,CA
0096NPatel,1734263,SHIFT_LDR,America/Toronto,96,CA
1378KKopp,188518,SHIFT_LDR,America/Toronto,113,CA
0163jborn,1771021,ASSOCIATE,America/Toronto,163,CA
cperino,1115997,MUM,America/Toronto,164,CA
0231jjanjuha,1738359,ASSOCIATE,America/Toronto,231,CA
0249AMurphy,1162439,ASSOCIATE,America/Halifax,249,CA
jedig282,1325010,ASSOCIATE,America/Edmonton,282,CA
0659AOneill,1397560,SHIFT_LDR,America/Toronto,299,CA
0346NBal,1773777,ASSOCIATE,America/Toronto,346,CA
0363JBurden,1575060,ASSOCIATE,America/St_Johns,363,CA
0381brittany,1788298,ASSOCIATE,America/Toronto,381,CA
1933SHughes,166708,ASSOCIATE,America/Toronto,431,CA
sunitathapachhetri,1784839,ASSOCIATE,America/Edmonton,432,CA
0449JHocking,1422222,ASSOCIATE,America/Toronto,449,CA
0482Hemang,1815600,ASSISTANT_MGR,America/Moncton,482,CA
0500FCleary,177079,ASSOCIATE,America/Montreal,500,CA
513LDeVera,1560176,ASSOCIATE,America/Edmonton,513,CA
0517VFournier-martin,156990,SHIFT_LDR,America/Montreal,517,CA
0550tduguay,1821725,ASSOCIATE,America/Moncton,550,CA
0564PAndrews,100202,REST_MGR,America/Edmonton,564,CA
2176emma,1695934,ASSOCIATE,America/Toronto,614,CA
0631CWang,195811,ASSOCIATE,America/Toronto,631,CA
2651EJanes,1632609,ASSOCIATE,America/Halifax,632,CA
0649MJupiter,155910,SHIFT_LDR,America/Winnipeg,649,CA
Diego699,1808388,ASSOCIATE,America/Montreal,699,CA
trichard,1088167,ASSISTANT_MGR,America/Moncton,700,CA
0717BHorder,1792629,ASSOCIATE,America/Toronto,717,CA
1886Gurjot,1741273,ASSOCIATE,America/Toronto,750,CA
00764Athena,1802439,ASSOCIATE,America/Halifax,764,CA
ttaber,1088107,ASSOCIATE,America/Moncton,781,CA
0814MMacmillan,1735747,ASSOCIATE,America/Toronto,814,CA
1568ARequintel,1068537,MUM,America/Vancouver,832,CA
northern.alberta,1630582,MUM,America/Edmonton,849,CA
899dmckinnon,1565378,SHIFT_LDR,America/Moncton,899,CA
900twinkle,1695191,ASSOCIATE,America/Montreal,900,CA
917schampagne,109375,MUM,America/Montreal,917,CA
0950Oliviaa,1615493,ASSOCIATE,America/Edmonton,950,CA
2259Sukhpreet,1713649,SHIFT_LDR,America/Regina,967,CA
0968Palakjain,1821640,ASSOCIATE,America/Halifax,968,CA
aditiaditi,1732504,ASSOCIATE,America/Toronto,981,CA
711GustavodelaLlave,1542392,REST_MGR,America/Vancouver,1082,CA
1100MEvangelista,1478878,ASSOCIATE,America/Edmonton,1100,CA
1218spatel,1716352,ASSOCIATE,America/Winnipeg,1218,CA
dellevesque,282357,SHIFT_LDR,America/Montreal,1232,CA
tyannacoburn,1720911,ASSOCIATE,America/Toronto,1235,CA
1282kbeaudoin,1575898,ASSOCIATE,America/Toronto,1282,CA
1300MMenchinton,1788179,ASSOCIATE,America/St_Johns,1300,CA
Boissinot,133898,REST_MGR,America/Montreal,1317,CA
1350RPatel,1762042,SHIFT_LDR,America/Toronto,1350,CA
DebWel,191217,ASSOCIATE,America/Toronto,1367,CA
Lisa1368,1797440,ASSOCIATE,America/Halifax,1368,CA
1385sbeaudoin,1489481,ASSOCIATE,America/Montreal,1385,CA
1435DBanks,1806595,ASSOCIATE,America/Halifax,1435,CA
1436LorenzoYitzhak,1710691,SHIFT_LDR,America/Montreal,1436,CA
1486kkaur,1771356,ASSOCIATE,America/Toronto,1486,CA
1499RThomas,139695,SHIFT_LDR,America/Toronto,1499,CA
1503MNally,1479653,ASSOCIATE,America/Toronto,1503,CA
1789Karmjit,1586179,ASSISTANT_MGR,America/Toronto,1517,CA
1550saahil,1822436,ASSOCIATE,America/Toronto,1550,CA
Manpreet3300,1128016,ASSISTANT_MGR,America/Toronto,1567,CA
1568SSalmero,1812075,ASSOCIATE,America/Toronto,1568,CA
HARMIT2054,1582548,ASSOCIATE,America/Toronto,1585,CA
1618pconway,1803079,ASSOCIATE,America/Montreal,1618,CA
1635MBomberry,141934,ASSOCIATE,America/Toronto,1635,CA
1636mcurpanen,1734187,ASSOCIATE,America/Montreal,1636,CA
1686lcalatrava,273360,ASSOCIATE,America/St_Johns,1686,CA
1700NPilger,1753609,SHIFT_LDR,America/Toronto,1700,CA
1703LDUGUAY,1040834,ASSOCIATE,America/Toronto,1703,CA
SComeau1717,1581397,ASSOCIATE,America/Halifax,1717,CA
arcadeleblanc,119537,MUM,America/Toronto,1750,CA
1767MOuellet,1741258,ASSOCIATE,America/Toronto,1767,CA
0730KLaverdiere,1290139,ASSOCIATE,America/Montreal,1768,CA
1785nbarbosa,1821292,ASSOCIATE,America/Edmonton,1785,CA
RAlbano,22318,REST_MGR,America/Toronto,1818,CA
Vraj1835,1701137,ASSOCIATE,America/Toronto,1835,CA
1836AHobbs,134945,ASSISTANT_MGR,America/Toronto,1836,CA
1853KDhaliwal,1760492,ASSOCIATE,America/Toronto,1853,CA
1886SKotak,127681,ASSOCIATE,America/Toronto,1886,CA
1903GGagandeep,1811241,ASSOCIATE,America/Toronto,1903,CA
0118CShum,139667,ASSOCIATE,America/Winnipeg,1904,CA
1096TSharpe1,1027836,MUM,America/Toronto,60,CA
0085akaur,1776174,ASSOCIATE,America/Toronto,85,CA
0764KBrennan,38316,ASSOCIATE,America/Halifax,110,CA
0128ademers,1797863,ASSOCIATE,America/Montreal,128,CA
0135BSnowdon,134492,SHIFT_LDR,America/Halifax,135,CA
0153RWoolsey,1798946,ASSOCIATE,America/Toronto,153,CA
0794DWallace,226141,ASSOCIATE,America/Halifax,192,CA
0203frouleau,1577287,ASSOCIATE,America/Montreal,203,CA
242mmccarthy,1203947,ASSOCIATE,America/Halifax,242,CA
0260vpatel,1727075,ASSOCIATE,America/Toronto,260,CA
0130eturgeon,1261775,SHIFT_LDR,America/Montreal,285,CA
0310JacquelineD,1749063,ASSOCIATE,America/Toronto,310,CA
0328cfrancois,1371562,ASSOCIATE,America/Montreal,328,CA
0335imodi,1756600,ASSOCIATE,America/Vancouver,335,CA
2780dMacNevin,105265,MUM,America/Regina,378,CA
Ykarmous,1545965,ASSOCIATE,America/Toronto,421,CA
0442CDanis,102406,ASSOCIATE,America/Toronto,442,CA
0446Sollera,1776782,ASSOCIATE,America/Vancouver,446,CA
0460LPham,187874,ASSISTANT_MGR,America/Toronto,460,CA
azeidou,1792564,ASSOCIATE,America/Montreal,467,CA
2265hazir,1525363,SHIFT_LDR,America/Halifax,485,CA
0510MElghali,1772978,ASSOCIATE,America/Toronto,510,CA
0535TCarter,133181,ASSOCIATE,America/Toronto,535,CA
0553tle,1760466,ASSOCIATE,America/St_Johns,553,CA
AKKAOUI,261873,SHIFT_LDR,America/Toronto,578,CA
0596Diana,1790197,ASSOCIATE,America/Toronto,596,CA
0603lllave,219898,ASSOCIATE,America/Yellowknife,603,CA
elmer0621,1707212,ASSOCIATE,America/Whitehorse,621,CA
0646Jonalyn,1338627,ASSISTANT_MGR,America/Edmonton,646,CA
660naitik,1769055,ASSOCIATE,America/Halifax,660,CA
0685DMacdonald,28076,ASSOCIATE,America/Halifax,685,CA
710dharam,1733924,ASSOCIATE,America/Toronto,710,CA
2740jjacob,224746,ASSOCIATE,America/Edmonton,728,CA
735dana,1670033,ASSOCIATE,America/Moncton,735,CA
0753Mrafi,1564075,ASSOCIATE,America/Toronto,753,CA
0778Ssweet,1414855,ASSOCIATE,America/Toronto,778,CA
3427NBibi,1515705,ASSOCIATE,America/Toronto,803,CA
0821Simerkaur,1806231,ASSOCIATE,America/Winnipeg,821,CA
navpreet3183,1765194,ASSOCIATE,America/Toronto,846,CA
860IBechara,1732571,ASSOCIATE,America/Montreal,860,CA
0044Hannah,1593315,ASSOCIATE,America/Halifax,871,CA
0885AkashdeepS,1815165,ASSOCIATE,America/Toronto,885,CA
910Elvira,1807114,ASSOCIATE,America/Edmonton,910,CA
0914mgalle,1418406,ASSOCIATE,America/Toronto,914,CA
928Alexander,1795571,ASSOCIATE,America/Toronto,928,CA
0935DLafond,1789892,ASSOCIATE,America/Vancouver,935,CA
0939jaspreet,1804006,ASSOCIATE,America/Toronto,939,CA
000545KOwen,249737,ASSOCIATE,America/Toronto,996,CA
2774nland,1106620,ASSISTANT_MGR,America/Toronto,1003,CA
1021MGuida,1812940,ASSOCIATE,America/Toronto,1021,CA
1046Graham,1756175,REST_MGR,America/Vancouver,1046,CA
1064kpatel,1518297,ASSOCIATE,America/Edmonton,1064,CA
6305KAllen,1483542,ASSOCIATE,America/Toronto,1071,CA
1089PTucker,1822743,ASSOCIATE,America/St_Johns,1089,CA
0002RWilliams,157918,SHIFT_LDR,America/Toronto,1114,CA
1139ADUMAS,31152,SHIFT_LDR,America/Montreal,1139,CA
1153howe,1806629,ASSOCIATE,America/Toronto,1153,CA
3110CThomas,1231550,SHIFT_LDR,America/Toronto,1203,CA
1619cwhelpton,1325503,ASSOCIATE,America/Toronto,1221,CA
Manvir1246,1819868,ASSOCIATE,America/Winnipeg,1246,CA
1289Mehak,1773295,SHIFT_LDR,America/Toronto,1289,CA
1314patrick,1740833,SHIFT_LDR,America/Vancouver,1314,CA
1459SBawa,1746424,SHIFT_LDR,America/Regina,1339,CA
1353MKumar,1647592,ASSOCIATE,America/Toronto,1353,CA
1378BMenchion,1768640,ASSOCIATE,America/Toronto,1378,CA
2771ravinders,1697863,SHIFT_LDR,America/Vancouver,1382,CA
1403VPRASHER,1791023,ASSOCIATE,America/Toronto,1403,CA
1446Patricia,1806550,ASSOCIATE,America/Halifax,1446,CA
1464Kayla,1788215,ASSOCIATE,America/Toronto,1464,CA
KSchrieber,1822532,ASSOCIATE,America/Toronto,1514,CA
1532ARose,1780979,ASSOCIATE,America/Halifax,1532,CA
1539Kweir,1802061,ASSOCIATE,America/St_Johns,1539,CA
1557mico,1819814,ASSOCIATE,America/Toronto,1557,CA
2399khadija,1681544,ASSOCIATE,America/Toronto,1582,CA
Paytenb,1809088,ASSOCIATE,America/Toronto,1596,CA
1621kavithan,1815485,ASSOCIATE,America/Toronto,1621,CA
1646paquette,1578373,ASSOCIATE,America/Montreal,1646,CA
1664MTam,1816067,ASSOCIATE,America/Toronto,1664,CA
1671ALHaidari,1792215,ASSOCIATE,America/Toronto,1671,CA
1689AKaur,1720691,ASSOCIATE,America/Vancouver,1689,CA
1714LiuH,1352985,ASSOCIATE,America/Edmonton,1714,CA
1732HKaur,1622280,ASSOCIATE,America/Vancouver,1732,CA
Kmanske,1584057,SHIFT_LDR,America/Toronto,1739,CA
1757Zarghona,1672985,ASSOCIATE,America/Edmonton,1757,CA
1478jpotvin,1193408,ASSOCIATE,America/Toronto,1796,CA
1498scunning,1699348,ASSOCIATE,America/Toronto,1807,CA
0941JRose,271497,ASSISTANT_MGR,America/Toronto,6,CA
0023maegan,1821746,ASSOCIATE,America/Toronto,23,CA
0087BSanchez,190686,ASSOCIATE,America/Vancouver,87,CA
104Suep,1641967,ASSOCIATE,America/Toronto,104,CA
0121DBains,1097084,SHIFT_LDR,America/Winnipeg,121,CA
ALICYADESOURDIE,1578762,ASSOCIATE,America/Montreal,155,CA
0430AnnabelBourgeois,46792,SHIFT_LDR,America/Montreal,189,CA
206KAkeson,1805989,ASSOCIATE,America/Toronto,206,CA
EVincent,136880,ASSOCIATE,America/Toronto,223,CA
ssahi5028,1600028,ASSOCIATE,America/Edmonton,240,CA
257mwalchuk,1754511,ASSOCIATE,America/Edmonton,257,CA
321Troix,1774713,ASSOCIATE,America/Toronto,321,CA
Sam338,1046523,SHIFT_LDR,America/Toronto,338,CA
0355FPare,1578535,SHIFT_LDR,America/Montreal,355,CA
0389CFranczak,1411217,SHIFT_LDR,America/Toronto,389,CA
406joanied,1274891,ASSOCIATE,America/Montreal,406,CA
DEANNABURTT,1126944,ASSOCIATE,America/Moncton,423,CA
0457JAustria,1617033,ASSOCIATE,America/Toronto,457,CA
1669SSandhu,106381,ASSOCIATE,America/Toronto,474,CA
0508navdeep,1816837,ASSOCIATE,America/Toronto,508,CA
525JOSHUA,1426031,ASSOCIATE,America/Toronto,525,CA
542rpatel,1810267,ASSOCIATE,America/Toronto,542,CA
2234HDecker,1113073,ASSOCIATE,America/Halifax,555,CA
623KChamberlain,1780405,ASSOCIATE,America/Toronto,623,CA
0640marione,3515,SHIFT_LDR,America/Edmonton,640,CA
657GWhaley,1704903,ASSOCIATE,America/Toronto,657,CA
0674JGoodchild,210751,ASSOCIATE,America/Toronto,674,CA
0691twilliams,1662872,ASSOCIATE,America/Toronto,691,CA
0708TSuite,1164861,SHIFT_LDR,America/Toronto,708,CA
0725IReyes,1774382,ASSOCIATE,America/Edmonton,725,CA
900kellyc,53744,ASSOCIATE,America/Montreal,742,CA
0759ABoulianne,1819802,ASSOCIATE,America/Montreal,759,CA
0507CMcDonald,34216,ASSOCIATE,America/St_Johns,776,CA
0806RPadillo,1739886,ASSOCIATE,America/Vancouver,806,CA
0823kdelcastillo,268938,SHIFT_LDR,America/Toronto,823,CA
840MC840,1822223,ASSOCIATE,America/Moncton,840,CA
HannahW,1142274,ASSOCIATE,America/Toronto,857,CA
0925hmenard,1532346,ASSOCIATE,America/Montreal,925,CA
0942DSmith,160469,REST_MGR,America/Montreal,942,CA
0959JJorgensen,1756451,ASSOCIATE,America/St_Johns,959,CA
MichaelLabaya,1050476,ASSOCIATE,America/Regina,976,CA
0993AnaT,1781794,ASSOCIATE,America/Toronto,993,CA
1006AdamKawsara,1557603,ASSOCIATE,America/Toronto,1006,CA
1023RRajput,1738229,ASSOCIATE,America/Toronto,1023,CA
1040DPark,1416032,ASSOCIATE,America/Toronto,1040,CA
1074RAVNEET,1798046,ASSOCIATE,America/Winnipeg,1074,CA
Caro123,1195574,ASSOCIATE,America/Toronto,1091,CA
711lrousell,1542445,REST_MGR,America/Vancouver,1142,CA
1159ariffou,1594462,ASSOCIATE,America/Montreal,1159,CA
1227SGaumont,1415305,MUM,America/Toronto,1227,CA
1240acloutier,1812231,ASSOCIATE,America/Montreal,1240,CA
735ebrehaut,1709759,ASSOCIATE,America/Moncton,1244,CA
kondraa1257,1499518,ASSOCIATE,America/Toronto,1257,CA
1274LOBSANG,1728890,ASSOCIATE,America/Toronto,1274,CA
0243MLapierre,107832,REST_MGR,America/Toronto,1308,CA
Angel1359,1635452,ASSOCIATE,America/Toronto,1359,CA
1393Msteeves,1676794,ASSOCIATE,America/Moncton,1393,CA
StaraMohammed,1037884,ASSOCIATE,America/Toronto,1427,CA
1444MLafontaine,1204848,ASSOCIATE,America/Toronto,1444,CA
1461Noah,1822255,ASSOCIATE,America/Toronto,1461,CA
1474ljunio,27818,REST_MGR,America/Toronto,1474,CA
1478PMathieu,1798448,ASSOCIATE,America/Toronto,1478,CA
1491llajoie,264943,ASSOCIATE,America/Montreal,1491,CA
1508KBoyer,1803467,ASSOCIATE,America/Vancouver,1508,CA
1525TMay,1468709,ASSOCIATE,America/Toronto,1525,CA
1542JodieM,1757527,ASSOCIATE,America/Toronto,1542,CA
1559dana,1313495,REST_MGR,America/Toronto,1559,CA
1576HHunt,1807189,ASSOCIATE,America/Halifax,1576,CA
SRudraraju,1099569,ASSISTANT_MGR,America/Toronto,1593,CA
kimbrown,1795640,SHIFT_LDR,America/Halifax,1610,CA
1627marilynns,327488,ASSOCIATE,America/Toronto,1627,CA
1678ALAROUCHE,1765333,ASSOCIATE,America/Montreal,1678,CA
1708MLariviere,140065,ASSOCIATE,America/Montreal,1708,CA
1712Harmanjeet,1799836,ASSOCIATE,America/Toronto,1712,CA
1742hbennett,1066311,REST_MGR,America/Halifax,1742,CA
1759as,1806439,ASSOCIATE,America/Toronto,1759,CA
1776SSandhu,133771,ASSOCIATE,America/Vancouver,1776,CA
1793AndreaW,1781360,ASSOCIATE,America/Toronto,1793,CA
1810MWaller,1374562,SHIFT_LDR,America/Halifax,1810,CA
1861anthony.c,1579761,ASSOCIATE,America/Montreal,1861,CA
1895LLewis,1376125,ASSOCIATE,America/Toronto,1895,CA
1912CWagenaar,1811119,ASSOCIATE,America/Vancouver,1912,CA
JustinMunn,1311181,SHIFT_LDR,America/Moncton,1929,CA
1942AAdams,1604307,ASSOCIATE,America/Toronto,1942,CA
1946ODOLIHAN,1369978,ASSOCIATE,America/Vancouver,1946,CA
0861mdoucette,315074,ASSOCIATE,America/Toronto,5,CA
0020Maninder,1801733,ASSOCIATE,America/Toronto,20,CA
0039WStockman,145126,ASSOCIATE,America/Toronto,39,CA
0090jdunn,1803128,ASSOCIATE,America/Toronto,90,CA
0176ALyons,102983,REST_MGR,America/Moncton,105,CA
0141msebogo,1769109,ASSOCIATE,America/Montreal,141,CA
0154LOtis,160650,SHIFT_LDR,America/Montreal,154,CA
205akshitha,1740801,ASSOCIATE,America/Toronto,205,CA
0239MICHELE,1325313,ASSOCIATE,America/Toronto,239,CA
0241sbernatchez,1813404,ASSOCIATE,America/Montreal,241,CA
chantalbisson,29272,ASSOCIATE,America/Montreal,254,CA
0290HKaur,1808901,ASSOCIATE,America/Toronto,290,CA
tdavid,33686,ASSOCIATE,America/Edmonton,305,CA
0339jaubin,1800682,ASSOCIATE,America/Montreal,339,CA
0341RMccullam,150119,ASSOCIATE,America/Moncton,341,CA
0375NBalkir,1796729,ASSOCIATE,America/Toronto,375,CA
heatherkent,100106,REST_MGR,America/Toronto,390,CA
1532CDurley,1787363,ASSOCIATE,America/Halifax,405,CA
jaclynschram,1503889,ASSOCIATE,America/Toronto,439,CA
0475maina,1658077,ASSOCIATE,America/Montreal,475,CA
0490KSharma,1170388,ASSOCIATE,America/Edmonton,490,CA
0505alaroche,1763265,ASSOCIATE,America/Montreal,505,CA
0541Iakselrod,1603840,ASSOCIATE,America/Toronto,541,CA
0556KKomalpreet,1791054,ASSOCIATE,America/Toronto,556,CA
660EDonovan,1405437,SHIFT_LDR,America/Halifax,575,CA
590Ellyna,1776838,ASSOCIATE,America/Toronto,590,CA
0101ADow,170715,REST_MGR,America/Moncton,639,CA
656Sofia,1790282,ASSOCIATE,America/Montreal,656,CA
0675srathore,16827,REST_MGR,America/Toronto,675,CA
690Jessica1,1763816,ASSOCIATE,America/Montreal,690,CA
michelle0726,1375560,ASSOCIATE,America/Vancouver,726,CA
739dfrenette,1820298,ASSOCIATE,America/Moncton,739,CA
0741KThurston,1103646,ASSOCIATE,America/Toronto,741,CA
5793LLohnes,1730575,ASSOCIATE,America/Toronto,756,CA
0790abel,1710920,ASSOCIATE,America/Toronto,790,CA
792RValerio,1779605,ASSOCIATE,America/Toronto,792,CA
711bbovencamp,1542360,REST_MGR,America/Vancouver,826,CA
0856DTobin,1765043,ASSOCIATE,America/Toronto,856,CA
0890Sharon,1743921,ASSOCIATE,America/Toronto,890,CA
Mehak7260,1637576,ASSOCIATE,America/Montreal,892,CA
marie-evelachance,1648962,ASSOCIATE,America/Montreal,926,CA
0006MJohnstone,1820030,ASSOCIATE,America/Toronto,941,CA
0956CBenoit,1734275,ASSOCIATE,America/Halifax,956,CA
yasotha1,1515984,ASSOCIATE,America/Toronto,975,CA
0990hyassin,1517851,ASSOCIATE,America/Vancouver,990,CA
1026MMillben,1804640,ASSOCIATE,America/Toronto,1026,CA
bethanylittle,1756215,ASSOCIATE,America/Toronto,1041,CA
jolly1090,1758642,ASSOCIATE,America/Montreal,1090,CA
6108MRani,1818304,ASSOCIATE,America/Toronto,1175,CA
1190bailey,1396316,ASSOCIATE,America/Toronto,1190,CA
michael1241,1790317,ASSOCIATE,America/Montreal,1241,CA
1277AValdeavilla,1260686,ASSOCIATE,America/Halifax,1277,CA
komla1292,1822399,ASSOCIATE,America/Montreal,1292,CA
1326garnason,1517461,ASSOCIATE,America/Vancouver,1326,CA
5691eduenas,1510743,ASSOCIATE,America/Edmonton,1375,CA
1377Amritpreet,1801471,ASSOCIATE,America/Vancouver,1377,CA
1392Marcus,1817576,ASSOCIATE,America/St_Johns,1392,CA
1411ashleym,1795578,ASSOCIATE,America/Toronto,1411,CA
1426bsmith,1818905,ASSOCIATE,America/Toronto,1426,CA
1475JMakarios,1716335,ASSOCIATE,America/Toronto,1475,CA
1492SamG,1803628,ASSOCIATE,America/Toronto,1492,CA
1511TROMASANTA,1775323,ASSOCIATE,America/Toronto,1511,CA
ChantalBoisvert,1202911,ASSISTANT_MGR,America/Montreal,1526,CA
3702DWalters,1217228,ASSOCIATE,America/Toronto,1528,CA
1541AG,1770962,ASSOCIATE,America/Toronto,1541,CA
anguel1,1309918,ASSOCIATE,America/Montreal,1575,CA
1592MBosungan,1803651,ASSOCIATE,America/Edmonton,1592,CA
1611KGamblin1,170513,SHIFT_LDR,America/Moncton,1611,CA
312RKOswin,1726365,ASSOCIATE,America/Toronto,1628,CA
0488rcane,1212182,ASSOCIATE,America/Toronto,1675,CA
2168yegi,1520016,ASSOCIATE,America/Toronto,1677,CA
2234KBarkhouse,151349,MUM,America/Halifax,1692,CA
1711JoshuaD,1724874,ASSOCIATE,America/Toronto,1711,CA
0738RManangan,1431380,ASSOCIATE,America/Toronto,1726,CA
1728SBujold,1650367,SHIFT_LDR,America/Moncton,1728,CA
1762JPatel08,255490,SHIFT_LDR,America/Toronto,1762,CA
01777CComeau,1573146,SHIFT_LDR,America/Montreal,1777,CA
1792jlapierre,16469,ASSOCIATE,America/Montreal,1792,CA
1811geraldine,1676435,ASSOCIATE,America/Toronto,1811,CA
1862IVea,1484875,SHIFT_LDR,America/Edmonton,1862,CA
Myrialine77,1744198,ASSOCIATE,America/Montreal,1877,CA
2435SAKTER,301710,REST_MGR,America/Toronto,1892,CA
1911Simranjit,1743714,ASSOCIATE,America/Vancouver,1911,CA
1926samantha,1616850,ASSOCIATE,America/Toronto,1926,CA
1580jgodfrey,1665872,ASSISTANT_MGR,America/Toronto,1928,CA
0004LEllis,182862,ASSOCIATE,America/Toronto,4,CA
0038Arshia,1766518,ASSOCIATE,America/Toronto,38,CA
Jgoheen123,1565813,ASSOCIATE,America/Toronto,123,CA
0140BBrewer,1771349,ASSOCIATE,America/St_Johns,140,CA
0157camille,1624069,ASSOCIATE,America/Montreal,157,CA
2065emili,1654818,ASSOCIATE,America/Moncton,174,CA
0191GCoultis,1666397,ASSOCIATE,America/Toronto,191,CA
0204RJacob,1798337,ASSOCIATE,America/Halifax,204,CA
0221Vashtie,1535368,ASSOCIATE,America/Toronto,221,CA
0238rmalik,1764012,ASSOCIATE,America/Toronto,238,CA
Catherine55,1492598,REST_MGR,America/Montreal,255,CA
289Kristina,1801667,ASSOCIATE,America/Moncton,289,CA
323MartinaNarsees,1682897,ASSOCIATE,America/Toronto,323,CA
0340yati,1668586,ASSOCIATE,America/Toronto,340,CA
1424JNoseworthy,147320,SHIFT_LDR,America/Toronto,357,CA
GurkiratS,1565058,ASSOCIATE,America/Toronto,374,CA
rupinder391,1729021,ASSOCIATE,America/Vancouver,391,CA
0425AHobbs,1799516,ASSOCIATE,America/Vancouver,425,CA
0455angela,1616448,ASSOCIATE,America/Moncton,455,CA
0489Louise,1806207,ASSOCIATE,America/Montreal,489,CA
0506RDelaCruz,1496077,SHIFT_LDR,America/Halifax,506,CA
01787kpatel,1713759,SHIFT_LDR,America/Winnipeg,523,CA
0540NAbenojar,213388,REST_MGR,America/Toronto,540,CA
0557SRouse,1788661,REST_MGR,America/Toronto,557,CA
574ryans,1702549,ASSOCIATE,America/Toronto,574,CA
608kelsey,1730937,ASSOCIATE,America/Halifax,608,CA
0625Arlyn,1621938,SHIFT_LDR,America/Toronto,625,CA
0642KPrice,1680329,ASSOCIATE,America/Halifax,642,CA
0659CGuest,1720801,ASSISTANT_MGR,America/Toronto,659,CA
2509lisahogan,1687225,ASSOCIATE,America/Moncton,689,CA
0706BKampics,146391,ASSOCIATE,America/Toronto,706,CA
0723DMcewan,1809097,ASSOCIATE,America/Toronto,723,CA
0757GMitron,1116709,ASSOCIATE,America/Montreal,757,CA
0791SDavid,1763875,ASSOCIATE,America/Toronto,791,CA
2148jlandry,10494,ASSOCIATE,America/Toronto,842,CA
josedavidsansone,1766219,ASSOCIATE,America/Montreal,859,CA
RFrowd,1817518,SHIFT_LDR,America/Toronto,876,CA
Fyusuf,1711737,ASSOCIATE,America/Toronto,889,CA
0923Djohnson,1544414,ASSOCIATE,America/Edmonton,923,CA
940Nengy,1815603,ASSOCIATE,America/Montreal,940,CA
1025AIBRAHIM,1485920,ASSISTANT_MGR,America/Montreal,1025,CA
1042JBritos,1670076,ASSOCIATE,America/Toronto,1042,CA
1076gurpreet,1761402,ASSOCIATE,America/Toronto,1076,CA
1140zohra,1618383,ASSOCIATE,America/Toronto,1140,CA
1174kmunn,1815374,ASSOCIATE,America/Moncton,1174,CA
1208kkallar,1753151,ASSOCIATE,America/Moncton,1208,CA
1225cbrettell,1790162,ASSOCIATE,America/Toronto,1225,CA
3477NASRIN,1351103,ASSOCIATE,America/Toronto,1242,CA
1862Mromero,1596228,ASSOCIATE,America/Toronto,1259,CA
1276TKargar,1812285,ASSOCIATE,America/Toronto,1276,CA
1293PKaur,1797198,ASSOCIATE,America/Toronto,1293,CA
1310BLewis,1790217,ASSOCIATE,America/Toronto,1310,CA
1327Navroop,1821148,SHIFT_LDR,America/Moncton,1327,CA
SandyC,1794088,ASSOCIATE,America/Toronto,1344,CA
1357JMedina,1686522,ASSOCIATE,America/Toronto,1357,CA
calumlendrum,1768446,ASSOCIATE,America/Toronto,1361,CA
1374afurlotte,1571722,SHIFT_LDR,America/Moncton,1374,CA
umittal1391,1611597,SHIFT_LDR,America/Toronto,1391,CA
ATiffin1124,1787457,SHIFT_LDR,America/Toronto,1425,CA
4289JBorbe,1652183,REST_MGR,America/Vancouver,1442,CA
1459DMoore,1713189,ASSOCIATE,America/Vancouver,1459,CA
1476jvaldez,1613223,ASSOCIATE,America/Toronto,1476,CA
1493MTimpson,1594425,ASSOCIATE,America/Toronto,1493,CA
jeanne1510,1701070,ASSOCIATE,America/Moncton,1510,CA
1527samuell,1661889,ASSOCIATE,America/Montreal,1527,CA
2649riya,1710726,SHIFT_LDR,America/Edmonton,1544,CA
1561MPJOUBERT,1819842,ASSOCIATE,America/Montreal,1561,CA
1591jhu,1762320,ASSOCIATE,America/Toronto,1591,CA
1595CLYDE,1804066,ASSOCIATE,America/Toronto,1595,CA
1608TPierce,1690423,ASSOCIATE,America/Toronto,1608,CA
2261msantos,1041843,SHIFT_LDR,America/Vancouver,1625,CA
1642QDemelo,1526902,SHIFT_LDR,America/Toronto,1642,CA
1659EVerret,1811057,ASSOCIATE,America/Moncton,1659,CA
1710cedwards,1806591,ASSOCIATE,America/Toronto,1710,CA
1727ACoops,1749532,ASSOCIATE,America/Vancouver,1727,CA
